week_date	week_category	week_id	section_name	event_content
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Faith and Service	Ryan Hall Caring Cats Collection Ryan Hall is sponsoring a campus-wide collection for toiletry items. Boxes to collect toiletries will be in each dorm and outside the Huddle in LaFortune. All items will go to St. Vincent de Paul in South Bend. The dorm that collects the most items will win a Chipotle delivery! (Pro tip: On-campus toiletries can be purchased with Flex Points in the Huddle and with Domer Dollars in the bookstore.) Until Sunday, March 25, campus-wide
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Talk: “Computation in Network Data Analysis” ( Part of the Charles Edison Lecture Series) ​​​​Yuguo Chen, Department of Statistics, ​UIUC. ​​​ Monday, ​​March 19; 4:​15 p.m. in Room ​117, Hayes-Healy Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: “Piercing the Veil of Sovereignty in Africa” Jeremy M. Weinstein, professor of political science and senior fellow, Freeman Spogli Institute for International Studies, Stanford University. In his talk, Weinstein will discuss changes in the institutional rules that govern international relations on the continent and the growth of African multilateral interventions to enforce these norms. Part of Kellogg’s Perspectives on World Politics series. Tuesday, March 20; 12:30 to 2 p.m. in Room C103, Hesburgh Center for International Studies
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: “Religious Leaders and Conflict Transformation: Northern Ireland and Beyond” Featuring Nukhet Sandal, associate professor of political science at Ohio University and director of Global Studies in OHIO’s Center for International Studies. Tuesday, March 20; 4 to 5:30 p.m. in Room C103, Hesburgh Center for International Studies
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Panel Discussion: “Divergent Exit Opportunities for STEM Graduate Students: Leveraging On-Campus Resources” How well is Notre Dame helping graduate students transition into non-academic networks and careers? Are PI's and the Graduate Career Services adjusting to the changing landscape? If you are an undergraduate considering continuing your education in energy or other STEM fields, should you pursue a PhD? ND Energy is bringing together a team of experts to help answer these questions and lead a panel discussion on this topic. Tuesday, March 20; 4 to 5 p.m. in the auditorium, Radiation Laboratory
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Pizza, Pop & Politics: Special Edition Voter Registration Training NDVotes invites you to get engaged in local voter registration efforts. Join NDVotes and the League of Women Voters for a training and pizza party. Students, faculty and staff are welcome. Tuesday, March 20; 5 p.m. in the Coffee House, Geddes Hall
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: "Mapping Island Bodies" Tatiana Reinoza, lecturer and research associate at Dartmouth College. Tuesday, March 20; 5 to 6 p.m. in Room 200, Riley Hall of Art Personal Finance with Professor Carl Ackermann Student Government invites you to join Professor Carl Ackermann as he discusses important personal finance topics including saving, budgeting, investing, and investing for retirement . Students from all colleges, regardless of year, are invited to this event, and it will be particularly relevant for graduating seniors. Chick-fil-A will be served. Sponsored by Student Government, specifically the Financial Wellness Taskforce. Tuesday, March 20; 7 p.m. in Room 155, DeBartolo Hall (Chick-fil-A will be served beginning at 6:45 p.m.)
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Our Universe Revealed Lecture Series (Physics for Everyone): “Time and Relative Dimension in Space: Can We Build a Time Machine?” Presented by Sushrut Ghonge, Department of Physics. Tuesday, March 20; 7 p.m. in Room 101, Jordan Hall of Science Dean's Lecture on Race, Law and Society: "The Catholic Church and the Racial Divide in the United States" The Most Reverend Edward K. Braxton, Bishop of Belleville, Illinois, will examine key elements contributing to the racial divide in the United States and the emergence of the Black Lives Matter Movement from the perspective of the Catholic Church. Presented by Notre Dame Law School and cosponsored by the Center for Civil and Human Rights, the Catholic Peacebuilding Network, and the Kroc Institute for International Peace Studies. Wednesday, March 21; 12:30 p.m. in Room 1130, Eck Hall of Law
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lunchtime Lecture: “Truth about Post-Truth: Is Political Liberalism the Culprit?" Ján Baňas, assistant professor of philosophy, Catholic University in Ruzomberok (Slovakia), is currently a visiting scholar at the Nanovic Institute for European Studies. Free and open to all. Lunch available while supplies last. Thursday, March 22; 12:30 p.m. in the Elizabeth Nanovic Seminar Room (Room 1050,) Nanovic Hall Lecture: “How Einstein Came to Use the Action-Reaction Principle in Promoting His Theory of Gravity” Harvey Brown, emeritus professor of the philosophy of physics at the University of Oxford and emeritus fellow of Wolfson College, Oxford. He is currently a residential fellow at the Notre Dame Institute for Advanced Study. Hosted by the John J. Reilly Center’s HPS Program. Thursday, March 22; 4 to 5 p.m. in Room 213, DeBartolo Hall
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: “The Half-Life of Bureaucratic Objectivity” Anna Weichselbraun, postdoctoral fellow, Stanton Nuclear Security CISAC, Stanford University. Co-sponsored by the ND International Security Center and the Department of Anthropology. Thursday, March 22; 4:30 to 6 p.m. in Room 1030, Jenkins and Nanovic Halls
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Illustrated Lecture: "Becoming Agnes Martin” Suzanne Hudson, associate professor of Art History and Fine Arts, University of Southern California. Co-sponsored by the Departments of American Studies, Gender Studies, Art, Art History & Design, and the Snite Museum of Art. Thursday, March 22; 5 to 6 p.m. in the Annenberg Auditorium, Snite Museum of Art
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: “Inarticulacy: Language at the Limits” Teju Cole is a writer, art historian, photographer, Distinguished Writer in Residence at Bard College and photography critic of the New York Times Magazine. Thursday, March 22; 6 p.m. in the auditorium, Eck Visitors Center (followed by a book signing)
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: "Making Environmental Policy Progress in the Age of Trump: The Challenge and Opportunity in Indiana" Jesse Kharbanda, executive director of the Hoosier Environmental Council, Indiana's largest environmental policy organization. Co-sponsored by the Minor in Sustainability, Environmental Change Initiative, Center for Social Concerns, Hesburgh Program in Public Service, NDEnergy and Indivisible Indiana District 2. Thursday, March 22; 7 to 8 p.m. in Room 138, DeBartolo Hall (with light reception to follow)
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Conference/Syposium: “Let’s Talk In Our Own Words: Native Language Revival and Preservation in the Indigenous Americas” Sponsored by the Center for the Study of Languages and Cultures. Let’s Talk 2018 will highlight efforts across the United States and in the Indigenous Americas to reclaim native tongues, and at the same time, allow for exploration of issues tied to them, such as notions of identity and community, the role of academia within traditional community structures, changing language and indigenous activism. See the schedule here . You may register for a few sessions from the total conference. Friday and Saturday, March 23 and 24, in McKenna Hall (ND Conference Center)
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Conference: “Romero Days 2018 — Memorializing Martyrdom: Romero’s Beatification and Our Task Today” For the complete conference schedule and registration, visit kellogg.nd.edu/romero-days . ∙ Kick-off Mass Presided by His Excellency Mario Dorsonville, auxiliary bishop of Washington, D.C. Friday, March 23; 5:15 p.m. in the Basilica of the Sacred Heart ∙ Keynote Address: “Torture and Eucharist: Theology, Politics, and the Body of Christ” William T. Cavanaugh, director of the Center for World Catholicism and Intercultural Theology at DePaul University, will talk about the twentieth anniversary of his book of the same title. We invite all who plan to attend to please register with an email to gramirez@nd.edu . Saturday, March 24; 3 p.m. in Room C103, Hesburgh Center Conference: Friday and Saturday, March 23 and 24, in the Hesburgh Center for International Studies
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Workshop: “The Labor Question in Higher Education Today” Speaker: Dan Graff, professor of the practice, Department of History and director, Higgins Labor Program at the Center for Social Concerns. Participants will explore how they might integrate “the labor question” into their scholarly projects. Open to all disciplines. Breakfast provided. Grad students register via GradConnect . All others, contact Patrena Kedik . Friday, March 23; 8:30 to 10:30 a.m. in the Coffee House, Geddes Hall
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Ten Years Hence Lecture: “Enabling the intelligent enterprise with the next generation of technologies” Steve Shute, executive vice president and chief business officer, SAP Americas and Asia Pacific Japan. Friday, March 23; 10:40 a.m. to 12:10 p.m. in Jordan Auditorium, Mendoza College of Business
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Lecture: “Multispecies Ethnography and Epidemiological Puzzles” (part of the GLOBES Scholar Series) Genese Sodikoff, associate professor of anthropology, Rutgers University. Hosted by the Reilly Center’s GLOBES Program. Friday, March 23; noon to 1 p.m. in Carey Auditorium, Hesburgh Library
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Life Lunch: “The Opioid/Heroin Crisis and the Culture of Despair” Enjoy a free lunch and seminar-style conversation with William Evans, Keough-Hesburgh Professor of Economics and department chair, who will present on the opioid and heroin crisis and its cultural effects. Sponsored by the McGrath Institute for Church Life. Lunch is free, but you must register . Friday, March 23; noon to 1 p.m. in Room W210, Duncan Student Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Labor RAPS — Women in the Global Supply Chain: “Unskilled" and"Informal” Monalisa (LLM ’18), is a labor attorney from India specializing in the intersection of gender and labor, focusing in particular on women workers engaged in global supply chain production. Lunch is provided for those who RSVP. Friday, March 23; 12:30 p.m. in the Coffee House, Geddes Hall
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Lectures and Presentations	Seminar in American Religion: “New World A-Coming: Black Religion and Racial Identity During the Great Migration” This seminar will feature Judith Weisenfeld’s book of the same name (NYU Press, 2017) and commentators Paul Harvey (University of Colorado) and Jennifer Jones (Notre Dame). Weisenfeld is the Agate Brown and George L. Collord Professor of Religion at Princeton University. “New World A-Coming” won the 2017 Albert J. Raboteau Book Prize for the Best Book in Africana Religions. Saturday, March 24; 9 a.m. in the Ballroom, Morris Inn
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Classes and Workshops:
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Workshop: “Stage Presence – Non-Verbal Communication (3MT)” (Open to graduate students) Up to 75% of all meaning comes from nonverbal cues, so make sure you're sending the right message with your 3MT presentation. Register here . Monday, March 19; noon to 1 p.m. in Room W106, Duncan Student Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Once Upon a Time: Storytelling for 3MT (Open to graduate students and postdocs) Presented by Paul Blaschko, Kaneb Center associate, and Chris Clark, assistant director, Kaneb Center. Participants in the Three Minute Thesis (3MT) competition will learn how to apply principles of storytelling to their presentations. Register here . Monday, March 19; 3:45 to 5 p.m. in Rooms 130-132, Corbett Family Hall
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Grants and Fellowships Workshop: “Win a Fulbright Fellowship: Information, Strategic Planning and Next Steps for Graduate Students” The U.S. Fulbright Program is one of the world’s most prestigious fellowships for students and scholars who seek to do research or teach internationally while forging positive cultural exchange between the United States and their host country. Light refreshments will be served. This presentation is held in conjunction with Fulbright Week, hosted by the Flatley Center for Undergraduate Scholarly Engagement (CUSE). Access a full schedule for Fulbright Week . Register here . Monday, March 19; 4 to 5 p.m. in the Scholars Lounge, Hesburgh Library Concourse
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Grants and Fellowships Workshop: “3MT Distilling Your Research – Version Light” (Open to Ph.D. students) Learn to present your thesis in a concise and engaging way. A weekly roundtable discussion covering topics related to Three Minute Thesis (3MT). Light refreshments and snacks will be served. You do not have to compete in the 3MT to attend this session. Register here . Tuesday, March 20; 10 to 11 a.m. in the Grants and Fellowships Office (Room 502), Main Building
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Workshop: “3MT One Button Studio / Virtual Coaching” Thinking about participating in the Three Minute Thesis (3MT) competition? Use Hesburgh Libraries' One Button Studio to practice your oral communication and videotape your presentation in a 3MT format. Learn how to use the technology to record your presentation. Once recorded, you can then send the presentation to our virtual coaches and receive timely feedback and coaching on what went well and what could be improved. Register here . Tuesday, March 20; 2 to 3 p.m. in the Center for Digital Scholarship, Hesburgh Library
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Grants and Fellowships: Weekly Roundtable Discussion (What's up Wednesday): “Funding for International Students [H, SS, STEM]” This session will introduce funding sources and opportunities available for international graduate students and discuss strategies for navigating the unique challenges of securing additional funding for your research as a non-U.S. citizen. A Q&A session to follow. Light refreshments and snacks will be served. Register here . Wednesday, March 21; 4 to 5 p.m. in 511B (conference room), Main Building
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	EAP Workshop: “Revising, Editing and Online Writing Tools” For most of us, the most challenging step in producing a publication-worthy piece of writing comes in the revision process. What are the best practices for improving an already-written article or chapter? How should you make best use of the commentary and feedback you receive from peers and faculty? This workshop will answer these questions while also discussing various online writing tools that can aid in the process. Register here . Wednesday, March 21; 5:15 to 6:30 p.m. in Room 302, DeBartolo Hall NetFile Migration Information Session You are invited to attend an informative session focusing on the hows and whys of moving your files from NetFile to Google Drive or Box. The deadline for this transition is July 31. Q&A session to follow the presentation. Registration is not required. Thursday, March 22; 1:30 to 2:30 p.m. in the McNeill Room, LaFortune Student Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Workshop: “Alternate/Flipped Finals — Beyond Blue Books and Bubble Sheets” (Open to graduate students, postdocs and faculty) Tired of the traditional blue book and bubble sheet final exam? Instead of having students cram and recall what they learned, why not try a culminating ePortfolio that has students returning, reflecting and reconstructing the course work and goals to synthesize, culminate and demonstrate mastery with evidence to tell their learning story? The goal is to shift from an instructor audit to student ownership and make an assessment as learning a meaningful experience. Register here . Friday, March 23; 9:30 to 10:45 a.m. in Room 116 (McNeill Room), LaFortune Student Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Grants Management Workshop Open to all ND graduate students, postdocs and early career scientists. Presented by Andrew Bullock, associate director of the Harper Cancer Research Institute. Please bring your questions, comments and experiences to this engaging informal workshop. Refreshments will be provided. Co-organized by the Postdoctoral Women’s Committee and the Office for Postdoctoral Scholars. Friday, March 23; 1 to 2 p.m. in the McNeill Room (Room 116), LaFortune Student Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Workshop: “3MT Visual Presentation of Information” Register here . Friday, March 23; 3 p.m. in the McNeill Room (Room 116), LaFortune Student Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	Workshop: “3MT Improv for Scholars — Techniques to Connect with an Audience” Scholars, use improvisational theater techniques to speak more responsively, and directly with your audience, particularly an audience that may be unfamiliar with the subject matter. Register here . Saturday, March 24; 9:30 a.m. to 3 p.m. in Location TBD *** Center for Digital Scholarship Workshops
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Education and Research Opportunities	CDS Workshop information and registration . Library Workshop calendar link . Questions? cds@nd.edu Unless otherwise noted, all CDS workshops take place in the CDS Classroom (Room 129), Hesburgh Library . ∙ Data Management Drop-In Hour Presented by Don Brower, James Ng, Mandy Havert, Natalie Meyers and Parker Ladwig. Do you want help with data management planning or sharing your scholarly work? Visit our drop-in hour to get hands-on support. Tuesday, March 20; noon to 1 p.m. in Conference Room 131A, Hesburgh Library ∙ Hands-On Stata Stata is a commercial statistical software package popular in the social sciences, especially economics. It is flexible and allows relatively easy access to programming features. Wednesday, March 21; 10 to 11:15 a.m. in Room 247, Hesburgh Library ∙ Introduction to Stata Wednesday, March 21; 3 to 4 p.m. in Room 247, Hesburgh Library ∙ Introduction to Text Mining This hands-on workshop shows participants the benefits of using computers to analyze textual corpora, such as a collection of books or journal articles. Thursday, March 22; noon to 1 p.m. *** New Research Opportunity: Pairs of friends needed for study Interested in participating in a research study with a friend? The Notre Dame Marital Therapy and Research Lab is looking for pairs of same-sex friends who are both 18 years old or older and can speak English fluently to participate in a study on Reactions to Adverse Events in Friend Pairs . This study lasts 90 minutes, and both participants will receive $20 for participating. You will be asked to fill out questionnaires, watch videos and take part in a discussion with your friend. If you are interested in participating, schedule one appointment for you and your friend by emailing regan1@nd.edu .
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	Call for submissions: Dear poets, writers and artists — submit your work to Re:Visions 2018 , the journal of undergraduate creative work from the Notre Dame community. We would love to see your short stories, poetry, visual art and other hybrid work of all kinds. Submit three to five poems, 750 to 5,000 words of prose, and/or up to five pieces of visual art to revisionsnd.submittable.com by Monday, March 19, for priority consideration.
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	McNeill Leadership Fellows Program Education for Justice | Effective Action | Innovation for Social Change | Ethical Leadership The Rev. Don McNeill, C.S.C., Leadership Fellows Program offers a select cohort of undergraduates the opportunity to integrate leadership development, major coursework, career goals and a desire to live as an active citizen working for social change. The program is distinguished by its emphasis on leadership development rooted in Catholic social tradition. The application deadline is Monday, March 19.
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	Seder Passover Dinner In honor of Passover, an eight-day traditional Jewish celebration of the Israelites’ liberation from slavery in Egypt, all are invited to a traditional Seder dinner and an opportunity to learn more about the Passover celebration. Click here to learn more and RSVP by Friday, March 23. Tuesday, March 27; 7 p.m. in the lounge, Coleman-Morse Center
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	Timmy Global Health (medical brigade) The Timmy Global Health annual medical brigade to Quito, Ecuador, is now accepting applications! Spend fall break working with volunteer medical professionals in some of Quito's most impoverished communities. This brigade is a fantastic opportunity for those interested in global health to experience the challenges facing health care equality in an enriching and authentic environment. Watch our video of last year’s brigade in the attached YouTube link. The deadline to apply is Friday, March 23; please email timmynd@nd.edu for the application.
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	The Juggler Literary Magazine The deadline for submissions to the Juggler's Fall 2018 Issue is fast approaching! The Juggler is Notre Dame’s award-winning, bi-annually published student literature, art, photography and design magazine. To submit, send an email to juggler@nd.edu by Friday, March 23, at 11:59 p.m. Please go to https://juggler.nd.edu/guidelines/ to view our guidelines for submitting. If you have any questions, please email cbarra@nd.edu . We look forward to receiving your submissions!
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	Bookstore Basketball Registration This tournament is the largest 5-on-5 outdoor basketball tournament in the world. More than 700 teams comprising  students, faculty and staff from Notre Dame, Saint Mary’s and Holy Cross participate in the largest extracurricular event on ND’s campus. The final date to register for the tournament has been extended to Saturday, March 24. Open and women’s brackets, $35 per team ($7 per player). All proceeds go to Jumpball Basketball Programme, a youth basketball program in Jamaica . Click here to sign up for the tournament. Questions? Visit nd.edu/~bkstr/ , or email bkstr@nd.edu . Registration for Intramural Ultimate Frisbee, Softball Tournament and Team Table Tennis Tournament Gather your hallmates for another season of Intramural Sports! Click here for more info. Monday and Tuesday, March 26-27, online
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	GSL5: Dignity and Justice in Global Service Learning Summit Hosted by the Center for Social Concerns, the summit will convene secular and faith-based organizations committed to co-educating and collaborating for social change. The summit calls for critical dialogue and research with particular attention to the role of values in global service learning and the role of faith-based organizations in social and economic development. Click here for information on the keynote and plenary speakers, schedule, fees and registration. Notre Dame faculty, staff and students can register at a special rate until Sunday, April 1. Sunday through Tuesday, April 15-17, in the Notre Dame Conference Center (McKenna Hall)
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deadlines and Registrations	Apply to be a Well-Being Leader with McWell. Interested in getting involved with the McDonald Center for Student Well-Being? Apply to be a Thrive Well-Being Leader and an integral part of the McWell team. By joining Thrive, you will empower your fellow students to live a balanced and healthy lifestyle by managing and implementing some of McWell’s largest events.  Apply now until Wednesday, April 11, by visiting mcwell.nd.edu/thrive .
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Safety, Parking and Traffic	Be prepared for severe weather As part of Severe Weather Preparedness Week, county officials will test outdoor sirens for a statewide tornado drill, similar to the way they test sirens the first Thursday of every month at 11:30 a.m. Refer to a recent email from the Office of Campus Safety for instructions on what to do in case of a tornado. Tuesday, March 20; 10:10 a.m. and 7:35 p.m.
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Awards and Competitions	Hesburgh Libraries Hackathon – Last call for registration! Are you a developer, UX enthusiast, big-ideas person or effective team leader? Do you want to create innovative solutions that will have an impact on academics, campus life or community engagement? Register now for the 2018 Hesburgh Libraries Hackathon – a timed, competitive event where teams with diverse skills and talents create innovative digital solutions to everyday problems. Registration closes Friday, March 23, at 7 p.m. Seats are limited, visit the Hackathon website to learn more and register . Friday through Sunday, March 23-25, in the Center for Digital Scholarship, Hesburgh Library Global Forum: Essay Contest on Global Citizenship In conjunction with the Notre Dame Forum: Going Global, Notre Dame International is pleased to announce the first essay contest on global citizenship. We invite all Notre Dame students to write a brief essay addressing what it means to be a global citizen, what the challenges and rewards are, and how you have used or will use your Notre Dame education to become a global citizen. The contest is open to all currently enrolled Notre Dame students. More information is available here . Submission Deadline: March 25, 11:59 p.m. The Graduate School Shaheen Three Minute Thesis Competition ( 3MT ) It takes skill and practice to articulate your life’s work in 180 seconds. Are you a Ph.D. student who has passed candidacy? Have you cultivated the ability to explain your research, including both breadth and significance, in a language appropriate to an audience containing both specialists and non-specialists, all within three minutes? The 3MT competition provides graduate students with the opportunity to sharpen their professional development skills, re-ignite their passion for discovery, promote pre-eminent research and foster community within the Graduate School and win cash prizes. Registration will close at 11:59 p.m. on Monday, March 26. Register now !
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Tech Upgrades and Service Interruptions	IT Maintenance Beginning Saturday, March 24, at 6 a.m. through 6 p.m. Sunday, March 25 , Office of Information Technologies (OIT) systems engineers will perform various maintenance activities and upgrades. See the full list of unavailable as well as unaffected services . If you have any questions, please contact the OIT Help Desk at 631-8111, oithelp@nd.edu or chat online at https://help.nd.edu .
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Deals and Discounts	Chicago Cubs to Celebrate Notre Dame Day at Wrigley On Sunday, May 13, Mother’s Day, the Chicago Cubs will celebrate students, alumni and fans of the University of Notre Dame with specially priced tickets . The Cubbies will take on the White Sox in the Crosstown Classic Series. Included with each ticket, fans will receive a Cubs-themed Notre Dame baseball cap . Tickets are on sale now . There is a limited number of tickets and they are going quickly! (Transportation is not provided.) Sunday, May 13; 1:20 p.m. (Central time) at Wrigley Field, Chicago St. Michael’s Laundry monthly coupon .
2018-3-18	Undergraduates and Graduate Students	0AEEC39BDAAB30422540EF23F30FEDED	Also this week…	Off-Campus Housing Fair Thinking about moving off-campus? Stop by the Spring Housing Fair.  Various campus departments will be available to offer information on meal plans, financial aid, safety and other topics that will help you think through the decision. Property Managers from local apartment complexes and housing companies will be available as well to share information and hand out merchandise. Tuesday, March 20; noon to 3 p.m. on the second floor, Duncan Student Center Graduation Fair Everything you need for graduation ... all in one place! Great prizes chosen from those who attend. If you cannot attend the Graduation Fair, information will be posted the following day regarding how to order your cap and gown, etc. Tuesday, March 20; 9 a.m. to 7 p.m. in the  Hammes Notre Dame Bookstore
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Athletics and Sporting Events	Women’s Tennis vs. Virginia Tech: Friday, March 16; noon inside Eck Tennis Pavilion vs. Virginia: Sunday, March 18; 11 a.m.
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Athletics and Sporting Events	Women’s Lacrosse vs. Virginia Saturday, March 17; 1 p.m. inside the Loftus Sports Center or outside in Arlotta Stadium Men’s Lacrosse vs. Virginia Saturday, March 17; 6 p.m. inside the Loftus Sports Center or outside in Arlotta Stadium
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Athletics and Sporting Events	Men’s Tennis vs. Louisville: Saturday, March 10; noon in the Eck Tennis Pavilion vs. DePaul: Saturday, March 10; 5 p.m. Hockey (Big Ten Tournament Championship): ND vs. Ohio State Saturday, March 17; 8 p.m. in Compton Family Ice Arena
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Social Gatherings	Read Baby Read RBR is for parents and children ages 0-5 to enjoy story and song time in English and Spanish. The class is free and open to the public! Please contact Mary Robertson at mrober10@nd.edu for more information. Every Tuesday; 10 to 11 a.m. at the Notre Dame Center for Arts and Culture
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Social Gatherings	Afternoon Tea in Sorin’s Reservations recommended: 631-2020. Every Friday, Saturday and Sunday through March 25; seatings at 2:30, 2:45 and 3 p.m. at Sorin’s, Morris Inn
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Lectures and Presentations	OIT Mini-Conference: “Taste of Technology: IT Spotlight 2018” Do you have an appetite for technology? Well, look no further! You are invited to sample some of Notre Dame’s tastiest technology tools. Whether you’re a novice or have experience with these valuable tools — there is something for everyone. This free mini-conference is hosted by the Office of Information Technologies. Attend one session or stay all afternoon. Plus, all attendees are eligible to enter a drawing for one of five $20 Amazon gift cards. Registration is not required. For session details, go to: oit.nd.edu/spotlight . ∙ How well do you know Google? Boost your skills by learning how to fine-tune Google Docs, Sheets, Slides and Calendar to meet your needs. ∙ Google add-ons that save time and effort. ∙ Enhance Excel data by easily turning endless columns of numbers into a meaningful summary. ∙ Awesome apps to simplify common tasks in your work and personal life. Wednesday, March 14; 1 to 5 p.m. in Rooms 118, 119 and 126, DeBartolo Hall
2018-3-11	Undergraduates and Graduate Students	33F2BA4E2FF173C52540EF23F30FEDED	Lectures and Presentations	Seminar: “Renewable Energy Driven Non-equilibrium Chemistry: Plasma Chemistry as the Special Case” Professor Richard van de Sanden, director of the Dutch Institute for Fundamental Energy Research (DIFFER) and professor at the Department of Applied Physics of the Eindhoven University of Technology in the Netherlands. Sponsored by the Department of Chemical and Biomolecular Engineering and ND Energy. Friday, March 16; 12:30 p.m. in Room 118, Nieuwland Science Hall
